Id,Labels
SA_Ta_2785,Positive
SA_Ta_2786,unknown_state
SA_Ta_2787,Positive
SA_Ta_2788,Positive
SA_Ta_2789,Mixed_feelings
SA_Ta_2790,Positive
SA_Ta_2791,Positive
SA_Ta_2792,Mixed_feelings
SA_Ta_2793,Mixed_feelings
SA_Ta_2794,Positive
SA_Ta_2795,unknown_state
SA_Ta_2796,Positive
SA_Ta_2797,Positive
SA_Ta_2798,Positive
SA_Ta_2799,Positive
SA_Ta_2800,Mixed_feelings
SA_Ta_2801,unknown_state
SA_Ta_2802,Positive
SA_Ta_2803,Positive
SA_Ta_2804,Mixed_feelings
SA_Ta_2805,Positive
SA_Ta_2806,Positive
SA_Ta_2807,Positive
SA_Ta_2808,Negative
SA_Ta_2809,Mixed_feelings
SA_Ta_2810,unknown_state
SA_Ta_2811,Mixed_feelings
SA_Ta_2812,Positive
SA_Ta_2813,Positive
SA_Ta_2814,Mixed_feelings
SA_Ta_2815,Mixed_feelings
SA_Ta_2816,Negative
SA_Ta_2817,Positive
SA_Ta_2818,Negative
SA_Ta_2819,Negative
SA_Ta_2820,Positive
SA_Ta_2821,Positive
SA_Ta_2822,Mixed_feelings
SA_Ta_2823,Mixed_feelings
SA_Ta_2824,Positive
SA_Ta_2825,Mixed_feelings
SA_Ta_2826,Positive
SA_Ta_2827,Positive
SA_Ta_2828,Positive
SA_Ta_2829,Negative
SA_Ta_2830,unknown_state
SA_Ta_2831,Positive
SA_Ta_2832,Mixed_feelings
SA_Ta_2833,unknown_state
SA_Ta_2834,Positive
SA_Ta_2835,Mixed_feelings
SA_Ta_2836,Positive
SA_Ta_2837,Positive
SA_Ta_2838,unknown_state
SA_Ta_2839,Mixed_feelings
SA_Ta_2840,unknown_state
SA_Ta_2841,unknown_state
SA_Ta_2842,Negative
SA_Ta_2843,Positive
SA_Ta_2844,Negative
SA_Ta_2845,unknown_state
SA_Ta_2846,Mixed_feelings
SA_Ta_2847,Mixed_feelings
SA_Ta_2848,unknown_state
SA_Ta_2849,Negative
SA_Ta_2850,Negative
SA_Ta_2851,unknown_state
SA_Ta_2852,unknown_state
SA_Ta_2853,unknown_state
SA_Ta_2854,Positive
SA_Ta_2855,Mixed_feelings
SA_Ta_2856,Positive
SA_Ta_2857,Positive
SA_Ta_2858,unknown_state
SA_Ta_2859,Positive
SA_Ta_2860,Mixed_feelings
SA_Ta_2861,Positive
SA_Ta_2862,Positive
SA_Ta_2863,Mixed_feelings
SA_Ta_2864,unknown_state
SA_Ta_2865,Positive
SA_Ta_2866,unknown_state
SA_Ta_2867,Positive
SA_Ta_2868,Positive
SA_Ta_2869,Positive
SA_Ta_2870,Positive
SA_Ta_2871,Positive
SA_Ta_2872,Positive
SA_Ta_2873,Positive
SA_Ta_2874,Positive
SA_Ta_2875,Positive
SA_Ta_2876,Positive
SA_Ta_2877,Mixed_feelings
SA_Ta_2878,Mixed_feelings
SA_Ta_2879,Negative
SA_Ta_2880,Mixed_feelings
SA_Ta_2881,Mixed_feelings
SA_Ta_2882,Positive
SA_Ta_2883,Negative
SA_Ta_2884,Positive
SA_Ta_2885,Positive
SA_Ta_2886,Positive
SA_Ta_2887,unknown_state
SA_Ta_2888,Mixed_feelings
SA_Ta_2889,Negative
SA_Ta_2890,unknown_state
SA_Ta_2891,Positive
SA_Ta_2892,Mixed_feelings
SA_Ta_2893,Positive
SA_Ta_2894,Positive
SA_Ta_2895,Negative
SA_Ta_2896,Mixed_feelings
SA_Ta_2897,Positive
SA_Ta_2898,Negative
SA_Ta_2899,Mixed_feelings
SA_Ta_2900,Negative
SA_Ta_2901,unknown_state
SA_Ta_2902,Positive
SA_Ta_2903,Positive
SA_Ta_2904,unknown_state
SA_Ta_2905,Positive
SA_Ta_2906,unknown_state
SA_Ta_2907,Negative
SA_Ta_2908,Positive
SA_Ta_2909,Positive
SA_Ta_2910,Positive
SA_Ta_2911,unknown_state
SA_Ta_2912,Mixed_feelings
SA_Ta_2913,Positive
SA_Ta_2914,Positive
SA_Ta_2915,Negative
SA_Ta_2916,unknown_state
SA_Ta_2917,unknown_state
SA_Ta_2918,unknown_state
SA_Ta_2919,Mixed_feelings
SA_Ta_2920,Positive
SA_Ta_2921,Positive
SA_Ta_2922,Positive
SA_Ta_2923,Positive
SA_Ta_2924,Positive
SA_Ta_2925,unknown_state
SA_Ta_2926,unknown_state
SA_Ta_2927,Positive
SA_Ta_2928,Positive
SA_Ta_2929,Positive
SA_Ta_2930,Positive
SA_Ta_2931,Mixed_feelings
SA_Ta_2932,unknown_state
SA_Ta_2933,Negative
SA_Ta_2934,Negative
SA_Ta_2935,Positive
SA_Ta_2936,unknown_state
SA_Ta_2937,unknown_state
SA_Ta_2938,unknown_state
SA_Ta_2939,Positive
SA_Ta_2940,unknown_state
SA_Ta_2941,Positive
SA_Ta_2942,Negative
SA_Ta_2943,Mixed_feelings
SA_Ta_2944,Mixed_feelings
SA_Ta_2945,Mixed_feelings
SA_Ta_2946,Positive
SA_Ta_2947,Mixed_feelings
SA_Ta_2948,Positive
SA_Ta_2949,Negative
SA_Ta_2950,Positive
SA_Ta_2951,Negative
SA_Ta_2952,Negative
SA_Ta_2953,Positive
SA_Ta_2954,unknown_state
SA_Ta_2955,Positive
SA_Ta_2956,unknown_state
SA_Ta_2957,Negative
SA_Ta_2958,Positive
SA_Ta_2959,unknown_state
SA_Ta_2960,unknown_state
SA_Ta_2961,unknown_state
SA_Ta_2962,Positive
SA_Ta_2963,Positive
SA_Ta_2964,unknown_state
SA_Ta_2965,Positive
SA_Ta_2966,Positive
SA_Ta_2967,Positive
SA_Ta_2968,Mixed_feelings
SA_Ta_2969,unknown_state
SA_Ta_2970,Positive
SA_Ta_2971,Positive
SA_Ta_2972,unknown_state
SA_Ta_2973,Positive
SA_Ta_2974,Positive
SA_Ta_2975,unknown_state
SA_Ta_2976,Positive
SA_Ta_2977,Mixed_feelings
SA_Ta_2978,Mixed_feelings
SA_Ta_2979,Positive
SA_Ta_2980,unknown_state
SA_Ta_2981,Positive
SA_Ta_2982,Negative
SA_Ta_2983,Positive
SA_Ta_2984,unknown_state
SA_Ta_2985,unknown_state
SA_Ta_2986,Positive
SA_Ta_2987,unknown_state
SA_Ta_2988,Mixed_feelings
SA_Ta_2989,Positive
SA_Ta_2990,unknown_state
SA_Ta_2991,Negative
SA_Ta_2992,Negative
SA_Ta_2993,Negative
SA_Ta_2994,Positive
SA_Ta_2995,Mixed_feelings
SA_Ta_2996,Positive
SA_Ta_2997,Positive
SA_Ta_2998,Mixed_feelings
SA_Ta_2999,Positive
SA_Ta_3000,Positive
SA_Ta_3001,Positive
SA_Ta_3002,Positive
SA_Ta_3003,Positive
SA_Ta_3004,Positive
SA_Ta_3005,Positive
SA_Ta_3006,Mixed_feelings
SA_Ta_3007,Positive
SA_Ta_3008,Negative
SA_Ta_3009,Positive
SA_Ta_3010,Mixed_feelings
SA_Ta_3011,Positive
SA_Ta_3012,Positive
SA_Ta_3013,Positive
SA_Ta_3014,unknown_state
SA_Ta_3015,unknown_state
SA_Ta_3016,Positive
SA_Ta_3017,unknown_state
SA_Ta_3018,Negative
SA_Ta_3019,Mixed_feelings
SA_Ta_3020,Mixed_feelings
SA_Ta_3021,Positive
SA_Ta_3022,Negative
SA_Ta_3023,unknown_state
SA_Ta_3024,Positive
SA_Ta_3025,Mixed_feelings
SA_Ta_3026,unknown_state
SA_Ta_3027,Mixed_feelings
SA_Ta_3028,Positive
SA_Ta_3029,Positive
SA_Ta_3030,Positive
SA_Ta_3031,unknown_state
SA_Ta_3032,Positive
SA_Ta_3033,Positive
SA_Ta_3034,Negative
SA_Ta_3035,Negative
SA_Ta_3036,Mixed_feelings
SA_Ta_3037,Positive
SA_Ta_3038,Negative
SA_Ta_3039,Positive
SA_Ta_3040,Positive
SA_Ta_3041,unknown_state
SA_Ta_3042,Positive
SA_Ta_3043,Positive
SA_Ta_3044,Mixed_feelings
SA_Ta_3045,unknown_state
SA_Ta_3046,Positive
SA_Ta_3047,Positive
SA_Ta_3048,Positive
SA_Ta_3049,Negative
SA_Ta_3050,Negative
SA_Ta_3051,Positive
SA_Ta_3052,Positive
SA_Ta_3053,Positive
SA_Ta_3054,Positive
SA_Ta_3055,unknown_state
SA_Ta_3056,unknown_state
SA_Ta_3057,Mixed_feelings
SA_Ta_3058,unknown_state
SA_Ta_3059,unknown_state
SA_Ta_3060,unknown_state
SA_Ta_3061,Negative
SA_Ta_3062,unknown_state
SA_Ta_3063,unknown_state
SA_Ta_3064,unknown_state
SA_Ta_3065,unknown_state
SA_Ta_3066,unknown_state
SA_Ta_3067,Negative
SA_Ta_3068,Mixed_feelings
SA_Ta_3069,Negative
SA_Ta_3070,Positive
SA_Ta_3071,Negative
SA_Ta_3072,unknown_state
SA_Ta_3073,Positive
SA_Ta_3074,Positive
SA_Ta_3075,Negative
SA_Ta_3076,Positive
SA_Ta_3077,unknown_state
SA_Ta_3078,Positive
SA_Ta_3079,Mixed_feelings
SA_Ta_3080,Positive
SA_Ta_3081,Negative
SA_Ta_3082,Negative
SA_Ta_3083,unknown_state
SA_Ta_3084,Mixed_feelings
SA_Ta_3085,Mixed_feelings
SA_Ta_3086,Mixed_feelings
SA_Ta_3087,Mixed_feelings
SA_Ta_3088,Negative
SA_Ta_3089,Mixed_feelings
SA_Ta_3090,Positive
SA_Ta_3091,Negative
SA_Ta_3092,unknown_state
SA_Ta_3093,Mixed_feelings
SA_Ta_3094,Negative
SA_Ta_3095,Negative
SA_Ta_3096,Positive
SA_Ta_3097,Positive
SA_Ta_3098,unknown_state
SA_Ta_3099,Positive
SA_Ta_3100,Mixed_feelings
SA_Ta_3101,Positive
SA_Ta_3102,Positive
SA_Ta_3103,Mixed_feelings
SA_Ta_3104,unknown_state
SA_Ta_3105,unknown_state
SA_Ta_3106,Positive
SA_Ta_3107,Positive
SA_Ta_3108,Negative
SA_Ta_3109,unknown_state
SA_Ta_3110,unknown_state
SA_Ta_3111,Mixed_feelings
SA_Ta_3112,unknown_state
SA_Ta_3113,Positive
SA_Ta_3114,Mixed_feelings
SA_Ta_3115,Negative
SA_Ta_3116,Negative
SA_Ta_3117,Positive
SA_Ta_3118,Positive
SA_Ta_3119,unknown_state
SA_Ta_3120,Positive
SA_Ta_3121,Positive
SA_Ta_3122,Negative
SA_Ta_3123,Positive
SA_Ta_3124,Mixed_feelings
SA_Ta_3125,Positive
SA_Ta_3126,Mixed_feelings
SA_Ta_3127,Positive
SA_Ta_3128,Positive
SA_Ta_3129,Positive
SA_Ta_3130,Positive
SA_Ta_3131,Positive
SA_Ta_3132,unknown_state
SA_Ta_3133,Positive
SA_Ta_3134,Negative
SA_Ta_3135,Negative
SA_Ta_3136,Mixed_feelings
SA_Ta_3137,unknown_state
SA_Ta_3138,unknown_state
SA_Ta_3139,Positive
SA_Ta_3140,Positive
SA_Ta_3141,Positive
SA_Ta_3142,Negative
SA_Ta_3143,Negative
SA_Ta_3144,Mixed_feelings
SA_Ta_3145,Positive
SA_Ta_3146,Positive
SA_Ta_3147,Positive
SA_Ta_3148,unknown_state
SA_Ta_3149,Mixed_feelings
SA_Ta_3150,Positive
SA_Ta_3151,Negative
SA_Ta_3152,Negative
SA_Ta_3153,Positive
SA_Ta_3154,Negative
SA_Ta_3155,Positive
SA_Ta_3156,Mixed_feelings
SA_Ta_3157,Positive
SA_Ta_3158,unknown_state
SA_Ta_3159,Positive
SA_Ta_3160,unknown_state
SA_Ta_3161,Negative
SA_Ta_3162,Positive
SA_Ta_3163,Positive
SA_Ta_3164,Mixed_feelings
SA_Ta_3165,Mixed_feelings
SA_Ta_3166,Negative
SA_Ta_3167,Positive
SA_Ta_3168,Mixed_feelings
SA_Ta_3169,unknown_state
SA_Ta_3170,Positive
SA_Ta_3171,unknown_state
SA_Ta_3172,Mixed_feelings
SA_Ta_3173,Positive
SA_Ta_3174,Positive
SA_Ta_3175,Mixed_feelings
SA_Ta_3176,Mixed_feelings
SA_Ta_3177,Negative
SA_Ta_3178,Negative
SA_Ta_3179,Mixed_feelings
SA_Ta_3180,unknown_state
SA_Ta_3181,Positive
SA_Ta_3182,Negative
SA_Ta_3183,Mixed_feelings
SA_Ta_3184,Positive
SA_Ta_3185,Negative
SA_Ta_3186,Positive
SA_Ta_3187,Negative
SA_Ta_3188,unknown_state
SA_Ta_3189,Positive
SA_Ta_3190,Negative
SA_Ta_3191,Positive
SA_Ta_3192,unknown_state
SA_Ta_3193,Positive
SA_Ta_3194,Mixed_feelings
SA_Ta_3195,Positive
SA_Ta_3196,Mixed_feelings
SA_Ta_3197,Positive
SA_Ta_3198,Positive
SA_Ta_3199,Positive
SA_Ta_3200,Positive
SA_Ta_3201,Positive
SA_Ta_3202,Positive
SA_Ta_3203,Negative
SA_Ta_3204,Positive
SA_Ta_3205,Positive
SA_Ta_3206,Positive
SA_Ta_3207,Positive
SA_Ta_3208,Positive
SA_Ta_3209,Positive
SA_Ta_3210,unknown_state
SA_Ta_3211,Negative
SA_Ta_3212,Positive
SA_Ta_3213,unknown_state
SA_Ta_3214,Negative
SA_Ta_3215,Mixed_feelings
SA_Ta_3216,Negative
SA_Ta_3217,Mixed_feelings
SA_Ta_3218,Negative
SA_Ta_3219,Positive
SA_Ta_3220,Positive
SA_Ta_3221,Positive
SA_Ta_3222,Negative
SA_Ta_3223,Positive
SA_Ta_3224,Negative
SA_Ta_3225,Negative
SA_Ta_3226,Negative
SA_Ta_3227,Negative
SA_Ta_3228,Negative
SA_Ta_3229,Positive
SA_Ta_3230,Negative
SA_Ta_3231,Positive
SA_Ta_3232,Negative
SA_Ta_3233,Mixed_feelings
SA_Ta_3234,Positive
SA_Ta_3235,Positive
SA_Ta_3236,Negative
SA_Ta_3237,unknown_state
SA_Ta_3238,Mixed_feelings
SA_Ta_3239,Positive
SA_Ta_3240,Positive
SA_Ta_3241,Negative
SA_Ta_3242,Positive
SA_Ta_3243,Negative
SA_Ta_3244,Positive
SA_Ta_3245,Positive
SA_Ta_3246,unknown_state
SA_Ta_3247,Positive
SA_Ta_3248,Positive
SA_Ta_3249,Positive
SA_Ta_3250,Positive
SA_Ta_3251,unknown_state
SA_Ta_3252,Mixed_feelings
SA_Ta_3253,Positive
SA_Ta_3254,Mixed_feelings
SA_Ta_3255,Positive
SA_Ta_3256,Mixed_feelings
SA_Ta_3257,Mixed_feelings
SA_Ta_3258,Positive
SA_Ta_3259,Positive
SA_Ta_3260,Positive
SA_Ta_3261,Mixed_feelings
SA_Ta_3262,Positive
SA_Ta_3263,Positive
SA_Ta_3264,unknown_state
SA_Ta_3265,Negative
SA_Ta_3266,unknown_state
SA_Ta_3267,Negative
SA_Ta_3268,Negative
SA_Ta_3269,unknown_state
SA_Ta_3270,unknown_state
SA_Ta_3271,Positive
SA_Ta_3272,Negative
SA_Ta_3273,Mixed_feelings
SA_Ta_3274,Positive
SA_Ta_3275,Positive
SA_Ta_3276,unknown_state
SA_Ta_3277,Negative
SA_Ta_3278,Negative
SA_Ta_3279,unknown_state
SA_Ta_3280,Positive
SA_Ta_3281,Positive
SA_Ta_3282,Mixed_feelings
SA_Ta_3283,Mixed_feelings
SA_Ta_3284,Negative
SA_Ta_3285,unknown_state
SA_Ta_3286,Mixed_feelings
SA_Ta_3287,Positive
SA_Ta_3288,Mixed_feelings
SA_Ta_3289,unknown_state
SA_Ta_3290,Positive
SA_Ta_3291,Negative
SA_Ta_3292,Mixed_feelings
SA_Ta_3293,Negative
SA_Ta_3294,Negative
SA_Ta_3295,Mixed_feelings
SA_Ta_3296,unknown_state
SA_Ta_3297,unknown_state
SA_Ta_3298,Mixed_feelings
SA_Ta_3299,unknown_state
SA_Ta_3300,Negative
SA_Ta_3301,Positive
SA_Ta_3302,Positive
SA_Ta_3303,Mixed_feelings
SA_Ta_3304,Mixed_feelings
SA_Ta_3305,Positive
SA_Ta_3306,Positive
SA_Ta_3307,Negative
SA_Ta_3308,Mixed_feelings
SA_Ta_3309,Positive
SA_Ta_3310,unknown_state
SA_Ta_3311,Positive
SA_Ta_3312,Negative
SA_Ta_3313,Negative
SA_Ta_3314,Mixed_feelings
SA_Ta_3315,Mixed_feelings
SA_Ta_3316,Negative
SA_Ta_3317,Positive
SA_Ta_3318,Negative
SA_Ta_3319,unknown_state
SA_Ta_3320,Mixed_feelings
SA_Ta_3321,Mixed_feelings
SA_Ta_3322,unknown_state
SA_Ta_3323,Positive
SA_Ta_3324,unknown_state
SA_Ta_3325,unknown_state
SA_Ta_3326,Negative
SA_Ta_3327,Mixed_feelings
SA_Ta_3328,Positive
SA_Ta_3329,Positive
SA_Ta_3330,Positive
SA_Ta_3331,unknown_state
SA_Ta_3332,Positive
SA_Ta_3333,Positive
SA_Ta_3334,Positive
SA_Ta_3335,Positive
SA_Ta_3336,Negative
SA_Ta_3337,unknown_state
SA_Ta_3338,Positive
SA_Ta_3339,Positive
SA_Ta_3340,Positive
SA_Ta_3341,Positive
SA_Ta_3342,Positive
SA_Ta_3343,Positive
SA_Ta_3344,Mixed_feelings
SA_Ta_3345,unknown_state
SA_Ta_3346,Mixed_feelings
SA_Ta_3347,Mixed_feelings
SA_Ta_3348,Positive
SA_Ta_3349,Positive
SA_Ta_3350,Negative
SA_Ta_3351,unknown_state
SA_Ta_3352,Mixed_feelings
SA_Ta_3353,Mixed_feelings
SA_Ta_3354,Negative
SA_Ta_3355,Mixed_feelings
SA_Ta_3356,Mixed_feelings
SA_Ta_3357,Mixed_feelings
SA_Ta_3358,Positive
SA_Ta_3359,unknown_state
SA_Ta_3360,unknown_state
SA_Ta_3361,unknown_state
SA_Ta_3362,Positive
SA_Ta_3363,Positive
SA_Ta_3364,unknown_state
SA_Ta_3365,Mixed_feelings
SA_Ta_3366,Positive
SA_Ta_3367,Positive
SA_Ta_3368,Positive
SA_Ta_3369,Mixed_feelings
SA_Ta_3370,Negative
SA_Ta_3371,Mixed_feelings
SA_Ta_3372,Positive
SA_Ta_3373,unknown_state
SA_Ta_3374,unknown_state
SA_Ta_3375,Positive
SA_Ta_3376,unknown_state
SA_Ta_3377,Mixed_feelings
SA_Ta_3378,unknown_state
SA_Ta_3379,Positive
SA_Ta_3380,unknown_state
SA_Ta_3381,Mixed_feelings
SA_Ta_3382,Mixed_feelings
SA_Ta_3383,Mixed_feelings
SA_Ta_3384,Positive
SA_Ta_3385,unknown_state
SA_Ta_3386,Positive
SA_Ta_3387,Mixed_feelings
SA_Ta_3388,Positive
SA_Ta_3389,Positive
SA_Ta_3390,unknown_state
SA_Ta_3391,Positive
SA_Ta_3392,Positive
SA_Ta_3393,Positive
SA_Ta_3394,Positive
SA_Ta_3395,Positive
SA_Ta_3396,Positive
SA_Ta_3397,unknown_state
SA_Ta_3398,unknown_state
SA_Ta_3399,Negative
SA_Ta_3400,Positive
SA_Ta_3401,unknown_state
SA_Ta_3402,Mixed_feelings
SA_Ta_3403,Positive
SA_Ta_3404,Positive
SA_Ta_3405,Positive
SA_Ta_3406,Mixed_feelings
SA_Ta_3407,Mixed_feelings
SA_Ta_3408,Positive
SA_Ta_3409,unknown_state
SA_Ta_3410,unknown_state
SA_Ta_3411,Mixed_feelings
SA_Ta_3412,Negative
SA_Ta_3413,Positive
SA_Ta_3414,unknown_state
SA_Ta_3415,Negative
SA_Ta_3416,Positive
SA_Ta_3417,Positive
SA_Ta_3418,Positive
SA_Ta_3419,Positive
SA_Ta_3420,Positive
SA_Ta_3421,Negative
SA_Ta_3422,Mixed_feelings
SA_Ta_3423,unknown_state
SA_Ta_3424,unknown_state
SA_Ta_3425,Negative
SA_Ta_3426,unknown_state
SA_Ta_3427,unknown_state
SA_Ta_3428,unknown_state
SA_Ta_3429,Positive
SA_Ta_3430,unknown_state
SA_Ta_3431,unknown_state
SA_Ta_3432,Positive
SA_Ta_3433,Positive
SA_Ta_3434,unknown_state
SA_Ta_3435,Positive
SA_Ta_3436,Positive
SA_Ta_3437,unknown_state
SA_Ta_3438,Mixed_feelings
SA_Ta_3439,unknown_state
SA_Ta_3440,Positive
SA_Ta_3441,Positive
SA_Ta_3442,Positive
SA_Ta_3443,Negative
SA_Ta_3444,Negative
SA_Ta_3445,Negative
SA_Ta_3446,Positive
SA_Ta_3447,Positive
SA_Ta_3448,unknown_state
SA_Ta_3449,Positive
SA_Ta_3450,Positive
SA_Ta_3451,unknown_state
SA_Ta_3452,Mixed_feelings
SA_Ta_3453,Positive
SA_Ta_3454,Mixed_feelings
SA_Ta_3455,unknown_state
SA_Ta_3456,Positive
SA_Ta_3457,Negative
SA_Ta_3458,Positive
SA_Ta_3459,Positive
